🕘️更新时间,#genre#
北京财经,http://player.cntv.cn/standard/live_HLSDRM20180524.swf?ChannelID=btv5&videoTVChannel=btv5&P2PChannelID=pd://cctv_p2p_hdbtv5&tai=btv5&VideoName=btv5&channelID=btv5
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8

☘️上海频道,#genre#
七彩戏剧,http://139.196.151.191/rtp/239.45.3.61:5140$上海电信组播源-cache:139.196.151.191
上海第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
上海纪实,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010067
上视外语,http://139.196.151.191/rtp/239.45.1.127:5140$上海电信组播源-cache:139.196.151.191
东方影视,http://139.196.151.191/rtp/239.45.3.237:5140$上海电信组播源-cache:139.196.151.191
东方财经,http://139.196.151.191/rtp/239.45.1.119:5140$上海电信组播源-cache:139.196.151.191
东方财经,http://113.25.252.226/rtp/239.1.1.85:8085$山西电信组播源-cache:113.25.252.226
东方财经,http://123.130.84.106/rtp/239.253.254.94:8000$山东联通组播源-cache:123.130.84.106
东方财经,http://110.80.17.38/rtp/239.61.2.76:8450$福建电信组播源-cache:110.80.17.38
东方财经,rtsp://115.153.245.70/PLTV/88888888/224/3221225609/iptv7995.smil
全纪实,http://124.116.183.146/rtp/239.111.205.3:5140$陕西电信组播源-cache:124.116.183.146
全纪实,http://139.196.151.191/rtp/239.45.3.135:5140$上海电信组播源-cache:139.196.151.191
动漫秀场,http://113.9.214.47:9003/hls/57/index.m3u8
动漫秀场,http://61.161.61.119:9004/hls/84/index.m3u8
动漫秀场,http://139.196.151.191/rtp/239.45.3.134:5140$上海电信组播源-cache:139.196.151.191
动漫秀场,http://113.25.252.226/rtp/239.1.1.80:8080$山西电信组播源-cache:113.25.252.226
动漫秀场,http://116.228.170.214:9003/hls/21/index.m3u8
哈哈炫动,http://139.196.151.191/rtp/239.45.1.55:5140$上海电信组播源-cache:139.196.151.191
哈哈炫动,http://113.25.252.226/rtp/239.1.1.64:8064$山西电信组播源-cache:113.25.252.226
哈哈炫动,http://116.228.170.214:9003/hls/48/index.m3u8
哈哈炫动,http://110.80.17.38/rtp/239.61.2.70:8414$福建电信组播源-cache:110.80.17.38
哈哈炫动,http://58.57.40.22:9901/tsfile/live/1061_1.m3u8
新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
新闻综合,http://124.116.183.146/rtp/239.111.205.242:5140$陕西电信组播源-cache:124.116.183.146
新闻综合,http://139.196.151.191/rtp/239.45.3.209:5140$上海电信组播源-cache:139.196.151.191
欢笑剧场,http://124.116.183.146/rtp/239.112.205.236:5140$陕西电信组播源-cache:124.116.183.146
欢笑剧场,http://139.196.151.191/rtp/239.45.3.196:5140$上海电信组播源-cache:139.196.151.191
欢笑剧场,http://110.80.17.38/rtp/239.61.2.146:8864$福建电信组播源-cache:110.80.17.38
欢笑剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221225734/10000100000000060000000000901456_0.smil
欢笑剧场,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000411?AuthInfo=xxx&userid=gf001&userid=gf001
法治天地,http://139.196.151.191/rtp/239.45.1.46:5140$上海电信组播源-cache:139.196.151.191
法治天地,http://113.25.252.226/rtp/239.1.1.79:8079$山西电信组播源-cache:113.25.252.226
法治天地,http://123.130.84.106/rtp/239.253.254.96:8000$山东联通组播源-cache:123.130.84.106
法治天地,http://110.80.17.38/rtp/239.61.2.75:8444$福建电信组播源-cache:110.80.17.38
法治天地,rtsp://115.153.245.70/PLTV/88888888/224/3221225607/iptv7994.smil
生活时尚,http://139.196.151.191/rtp/239.45.3.132:5140$上海电信组播源-cache:139.196.151.191
生活时尚,http://113.25.252.226/rtp/239.1.1.76:8076$山西电信组播源-cache:113.25.252.226
生活时尚,http://123.130.84.106/rtp/239.253.254.99:8000$山东联通组播源-cache:123.130.84.106
生活时尚,http://110.80.17.38/rtp/239.61.2.141:8834$福建电信组播源-cache:110.80.17.38
生活时尚,rtsp://115.153.245.70/PLTV/88888888/224/3221225603/iptv7992.smil
第一财经,http://ls.qingting.fm/live/276.m3u8
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,http://139.196.151.191/rtp/239.45.3.211:5140$上海电信组播源-cache:139.196.151.191
纪实人文,http://124.116.183.146/rtp/239.112.205.204:5140$陕西电信组播源-cache:124.116.183.146
纪实人文,http://139.196.151.191/rtp/239.45.3.212:5140$上海电信组播源-cache:139.196.151.191
纪实人文,http://113.25.252.226/rtp/239.1.1.45:8045$山西电信组播源-cache:113.25.252.226
纪实人文,http://110.80.17.38/rtp/239.61.2.165:8978$福建电信组播源-cache:110.80.17.38
都市剧场,https://satellitepull.cnr.cn/live/wxcqxwgb/playlist.m3u8
都市剧场,http://124.116.183.146/rtp/239.111.205.2:5140$陕西电信组播源-cache:124.116.183.146
都市剧场,http://139.196.151.191/rtp/239.45.3.136:5140$上海电信组播源-cache:139.196.151.191
都市剧场,http://113.25.252.226/rtp/239.1.1.81:8081$山西电信组播源-cache:113.25.252.226
都市剧场,http://183.239.236.91:8088/hls/127/index.m3u8

☘️重庆频道,#genre#
重庆汽摩,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000371?AuthInfo=xxx&userid=gf001&userid=gf001
重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
潼南综合,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
垫江综合,rtmp://play-sh.quklive.com/live/1672366847646284
重庆新闻,http://38.75.136.137:98/gslb/dsdqpub/cqxw.m3u8?auth=testpub

☘️江苏频道,#genre#
优漫卡通,http://124.116.183.146/rtp/239.112.205.185:5140$陕西电信组播源-cache:124.116.183.146
优漫卡通,http://113.25.252.226/rtp/239.1.1.72:8072$山西电信组播源-cache:113.25.252.226
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
南京少儿,http://221.226.51.220:50080/newlive/live/hls/46/live.m3u8
南京教科,http://nklive.nbs.cn/hls/75b3c462-b831-4de7-a34b-5d3221db2069/index.m3u8
南京新闻综合,http://nklive.nbs.cn/hls/d511bc9d-a694-4453-b3a2-4fc842cc97a1/index.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8#http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
宜兴紫砂,rtmp://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd"
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进新闻,http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进生活,https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进生活,http://live.wjyanghu.com/live/CH2.m3u8
江宁新闻,rtmp://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh
泗洪新闻综合,rtmp://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe
涟水电视台综合,rtmp://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw
涟水综合,rtmp://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw
睢宁综合,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州4k,https://live-auth.51kandianshi.com/szgd/csztv4k_hd.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
赣榆新闻综合,rtmp://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv
靖江新闻综合,http://ls.qingting.fm/live/23797.m3u8

☘️辽宁频道,#genre#
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8

☘️湖南频道,#genre#
湖南都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnds
湖南都市,http://111.8.224.6:9902/tsfile/live/1011_1.m3u8
湖南经视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnjs
湖南经视,http://111.8.224.6:9902/tsfile/live/1010_1.m3u8
湖南电视剧,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndsj
湖南电视剧,http://111.8.224.6:9902/tsfile/live/1013_1.m3u8
湖南电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndy
湖南爱晚,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngg
湖南爱晚,http://111.8.224.6:9902/tsfile/live/1014_1.m3u8
湖南教育,http://php.jdshipin.com:8880/iptv.php?id=hnjy
湖南教育,http://111.8.224.6:9902/tsfile/live/1015_1.m3u8
湖南娱乐,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnyl
湖南娱乐,http://111.8.224.6:9902/tsfile/live/1016_1.m3u8
湖南国际,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngj
金鹰纪实,http://124.116.183.146/rtp/239.112.205.203:5140$陕西电信组播源-cache:124.116.183.146
金鹰纪实,http://139.196.151.191/rtp/239.45.1.45:5140$上海电信组播源-cache:139.196.151.191
金鹰纪实,http://113.25.252.226/rtp/239.1.1.63:8063$山西电信组播源-cache:113.25.252.226
金鹰纪实,http://123.130.84.106/rtp/239.253.254.103:8000$山东联通组播源-cache:123.130.84.106
金鹰纪实,http://110.80.17.38/rtp/239.61.3.7:9560$福建电信组播源-cache:110.80.17.38
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8

☘️湖北频道,#genre#
湖北生活,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691
武汉新闻,http://vapi.91kds.cc/live2/hbwhtv.m3u8?apiKey=73c963d13814ce7d0e4743c5e7d033cc&id=hbwhtv1

☘️广西频道,#genre#
南宁新闻综合,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8
灌阳新闻综合,rtmp://live.gxxw.cn/gx/guanyang
广西新闻,http://192.151.150.154/live/gxxw.m3u8
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=
广西国际,http://192.151.150.154/live/gxgj.m3u8

☘️天津频道,#genre#
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
天津卫视,http://107.150.60.122/live/tjwshd.m3u8
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8
天津卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=tjwshd
天津卫视,http://198.204.228.26/live/tjwshd.m3u8

☘️四川频道,#genre#
乐山新闻综合,http://pwpull.leshan.cn:80/live/21609091019110008654ed1a00000000/playlist.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd;http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd
凉山语,rtmp://tv.drs.yizu.tv/channellive/ch2?zsicd
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd
叙永综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
名山综合,https://m3u8channel-ms.yunxya.com:443/nmip-media/audiolive/audio100580/playlist.m3u8
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1?zsicd
宝兴综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
康巴卫视,http://139.196.151.191/rtp/239.45.1.251:5140$上海电信组播源-cache:139.196.151.191
旺苍新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
汶川新闻综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01
沐川综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
泸县新闻综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd;http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
甘孜综合,rtmp://tv.drs.ganzitv.com/channellive/gztv
石棉综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
荥经综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
营山电视台,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
金川乡村,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
长宁综合,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
雅安新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8
雅安雨城,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8
马尔康综合,rtmp://live.zmmek.com/live/zhxw

☘️陕西频道,#genre#
陕西都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
陕西生活,http://124.116.183.146/rtp/239.112.205.20:5140$陕西电信组播源-cache:124.116.183.146
陕西公共,http://ls.qingting.fm/live/1222.m3u8
陕西公共,http://124.116.183.146/rtp/239.112.205.22:5140$陕西电信组播源-cache:124.116.183.146
陕西影视,http://124.116.183.146/rtp/239.112.205.21:5140$陕西电信组播源-cache:124.116.183.146
汉中综合,http://124.116.183.146/rtp/239.112.205.215:5140$陕西电信组播源-cache:124.116.183.146

☘️福建频道,#genre#
三明新闻综合,https://ls.qingting.fm/live/5022100/64k.m3u8
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian,
厦门卫视,http://r.jdshipin.com/p8dEo
厦门卫视,http://192.151.150.154/live/xmws.m3u8
厦门卫视,http://107.150.60.122/live/xmws.m3u8
厦门卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xmws
厦门卫视,http://198.204.228.26/live/xmws.m3u8
厦门卫视,http://222.240.44.42:12810/newlive/live/hls/28/live.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
福建新闻,http://110.80.17.38/rtp/239.61.2.4:8018$福建电信组播源-cache:110.80.17.38
福建电视剧,http://110.80.17.38/rtp/239.61.2.5:8024$福建电信组播源-cache:110.80.17.38
福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
福建综合,http://110.80.17.38/rtp/239.61.2.1:8000$福建电信组播源-cache:110.80.17.38
福建公共,https://live.264788.xyz/channel/fujianxiangcungonggong?streamid=2987cc24bada6a8c25589409a6452d9e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
福建公共,http://110.80.17.38/rtp/239.61.2.3:8012$福建电信组播源-cache:110.80.17.38
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=8f26765ebf367079cef58c6b7752da1e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
福建旅游,http://110.80.17.38/rtp/239.61.2.6:8030$福建电信组播源-cache:110.80.17.38
福建体育,http://110.80.17.38/rtp/239.61.2.160:8948$福建电信组播源-cache:110.80.17.38
福建少儿,http://110.80.17.38/rtp/239.61.2.9:8048$福建电信组播源-cache:110.80.17.38

☘️海南频道,#genre#
海南新闻,http://ls.qingting.fm/live/1861.m3u8

☘️河南频道,#genre#
梨园,https://dxtx.hntv.tv/live/lypd.m3u8?txSecret=10c771842a0be59e8b575d765173ec96&txTime=7B923E0A&wsSecret=41543190cdf375f1c73207222bb96542&wsTime=1769313549
梨园,http://123.130.84.106/rtp/239.253.254.139:8000$山东联通组播源-cache:123.130.84.106
梨园,http://110.80.17.38/rtp/239.61.3.19:9634$福建电信组播源-cache:110.80.17.38
梨园,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227267/10000100000000060000000001646411_0.smil
梨园,rtsp://115.153.245.70/PLTV/88888888/224/3221226822/59781815.smil

☘️河北频道,#genre#
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
邢台综合,https://jwplay.hebyun.com.cn:443/live/xtsrmtzs/1500k/tzwj_video.m3u8
衡水公共,http://ls.qingting.fm/live/2810.m3u8
滦平新闻,http://jwplay.hebyun.com.cn/live/LPTV001/1500k/tzwj_video.m3u8
河北都市,https://event.pull.hebtv.com/jishi/dushipindao.m3u8
河北都市,https://ls.qingting.fm/live/1650/64k.m3u8
河北都市,rtmp://tv.pull.hebtv.com/jishi/dushipindao?t=2510710360&k=b43f406360a945d199904faf3b6e2c18
河北都市,https://radio.pull.hebtv.com/live/hebnczx.m3u8
河北农民,https://event.pull.hebtv.com/jishi/nongminpindao.m3u8
河北农民,https://ls.qingting.fm/live/1650/64k.m3u8
河北农民,http://ls.qingting.fm/live/1650.m3u8
河北农民,rtmp://tv.pull.hebtv.com/jishi/nongminpindao?t=2510710360&k=a3c2c0f740a31dc24d48ad098cd1eec3
河北农民,https://radio.pull.hebtv.com/live/hebnczx.m3u8
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8

☘️贵州频道,#genre#
安顺新闻,https://ls.qingting.fm/live/5022203/64k.m3u8

☘️甘肃频道,#genre#
甘肃经济,https://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8
甘肃经济,rtsp://180.95.143.19/PLTV/88888910/224/3221225493/10000100000000060000000000102578_0.smil
甘肃经济,rtsp://116.176.26.18/PLTV/88888910/224/3221225493/10000100000000060000000000102578_0.smil
甘肃经济,rtsp://116.176.26.19/PLTV/88888910/224/3221225481/10000100000000060000000000102558_0.smil
甘肃经济,rtsp://60.13.27.115/PLTV/88888910/224/3221225481/10000100000000060000000000102558_0.smil
甘肃都市,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
甘肃都市,rtsp://180.95.143.19/PLTV/88888910/224/3221225492/10000100000000060000000000102577_0.smil
甘肃都市,rtsp://116.176.26.18/PLTV/88888910/224/3221225492/10000100000000060000000000102577_0.smil
甘肃都市,rtsp://116.176.26.19/PLTV/88888910/224/3221225484/10000100000000060000000000102561_0.smil
甘肃都市,rtsp://115.85.232.19/PLTV/88888910/224/3221225484/10000100000000060000000000102561_0.smil
嘉峪关综合,rtsp://180.95.143.19/PLTV/88888910/224/3221225607/10000100000000060000000000789667_0.smil
嘉峪关综合,rtsp://116.176.26.18/PLTV/88888910/224/3221225607/10000100000000060000000000789667_0.smil
嘉峪关综合,rtsp://60.13.39.19/PLTV/88888910/224/3221225607/10000100000000060000000000789667_0.smil
嘉峪关综合,rtsp://60.13.23.179/PLTV/88888910/224/3221225607/10000100000000060000000000789667_0.smil
嘉峪关综合,rtsp://221.7.61.147/PLTV/88888910/224/3221225607/10000100000000060000000000789667_0.smil
甘南藏语,rtsp://116.176.26.18/PLTV/88888910/224/3221225827/374456774.smil
甘南藏语,rtsp://180.95.143.19/PLTV/88888910/224/3221225827/374456774.smil
甘南藏语,rtsp://60.13.39.19/PLTV/88888910/224/3221225827/374456774.smil
甘南藏语,rtsp://60.13.23.179/PLTV/88888910/224/3221225827/374456774.smil
甘南藏语,rtsp://60.13.39.18/PLTV/88888910/224/3221225827/374456774.smil
甘肃少儿,rtsp://180.95.143.19/PLTV/88888910/224/3221225494/10000100000000060000000000102582_0.smil
甘肃少儿,rtsp://116.176.26.18/PLTV/88888910/224/3221225494/10000100000000060000000000102582_0.smil
甘肃少儿,rtsp://116.176.26.19/PLTV/88888910/224/3221225485/10000100000000060000000000102562_0.smil
甘肃少儿,rtsp://115.85.232.19/PLTV/88888910/224/3221225494/10000100000000060000000000102582_0.smil
甘肃少儿,rtsp://60.13.23.179/PLTV/88888910/224/3221225494/10000100000000060000000000102582_0.smil

☘️新疆频道,#genre#
兵团五师双河新闻综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd,
新疆卫视,https://live.264788.xyz/channel/xinjiangweishi?streamid=4f481f56ae39ce5d24203471de9df635&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
新疆卫视,http://107.150.60.122/live/xjws.m3u8
新疆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=xjws
新疆卫视,http://198.204.228.26/live/xjws.m3u8
新疆卫视,http://112.27.5.218:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
可克达拉综合,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd;http://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd
巴音郭楞州,http://218.84.12.186:8002/hls/main/playlist.m3u8
石河子教育,http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd
石河子教育,rtmp://124.88.144.73:1935/live/jiaoyu
石河子新闻综合,rtmp://124.88.144.73:1935/live/xwzh

☘️山东频道,#genre#
山东少儿,http://123.130.84.106/rtp/239.253.254.25:8000$山东联通组播源-cache:123.130.84.106
